2025-08-10 11:16:00 root         INFO     Starting GetRecords Consumer
2025-08-10 11:27:57 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:27:57 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:27:57 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:27:58 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:00 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:00 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:00 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:00 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:02 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:02 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:02 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:02 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:04 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:04 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:04 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:04 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:06 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:06 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:07 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:07 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:09 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:09 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:09 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:09 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:11 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:11 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:11 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:11 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:13 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:13 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:13 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:13 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:15 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:16 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:16 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:16 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:18 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:18 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:18 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:18 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:20 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:20 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:20 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:20 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:22 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:22 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:22 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:23 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:25 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:25 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:25 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:25 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:27 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:27 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:27 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:27 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:29 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:29 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:29 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:29 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:31 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:32 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:32 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:32 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:34 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:34 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:34 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:34 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:36 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:36 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:36 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
2025-08-10 11:28:36 root         ERROR    {'message': 'Failed fetching records', 'error': 'An error occurred (AccessDeniedException) when calling the GetRecords operation: User: arn:aws:sts::157979867852:assumed-role/voclabs/user4279552=gmyichlabgqk is not authorized to perform: kinesis:GetRecords on resource: arn:aws:kinesis:us-east-1:157979867852:stream/de-c2w2lab1-kinesis-data-stream with an explicit deny in an identity-based policy'}
